imageFilename,bboxes
.\rgb_\C502_2017_12_31_11_31_53\13.jpg,"[[108.0, 118.0, 21.0, 13.0], [136.0, 123.0, 24.0, 17.0], [94.0, 121.0, 21.0, 17.0]]"
.\rgb_\C502_2017_12_31_11_31_53\14.jpg,"[[110.0, 117.0, 17.0, 15.0], [133.0, 123.0, 28.0, 20.0]]"
.\rgb_\C502_2017_12_31_11_31_53\15.jpg,"[[105.0, 116.0, 32.0, 18.0], [136.0, 124.0, 26.0, 19.0]]"
.\rgb_\C502_2017_12_31_11_31_53\16.jpg,"[[111.0, 117.0, 21.0, 16.5], [135.0, 124.0, 27.0, 20.0]]"
.\rgb_\C502_2017_12_31_11_31_53\17.jpg,"[[109.0, 114.0, 25.0, 19.0], [137.0, 125.0, 26.0, 17.0]]"
.\rgb_\C502_2017_12_31_11_31_53\18.jpg,"[[109.0, 114.0, 27.0, 21.0], [136.0, 124.0, 31.0, 19.0]]"
.\rgb_\C502_2017_12_31_11_31_53\19.jpg,"[[107.0, 117.0, 24.0, 16.0], [143.0, 125.0, 32.0, 20.0]]"
.\rgb_\C502_2017_12_31_11_31_53\20.jpg,"[[113.0, 116.0, 21.0, 17.0], [139.0, 126.0, 32.0, 19.0]]"
.\rgb_\C502_2017_12_31_11_51_52\1.jpg,"[[125.0, 125.0, 31.0, 16.0], [195.0, 137.0, 46.0, 22.0], [24.0, 131.0, 45.0, 22.0], [96.0, 125.0, 28.0, 17.0]]"
.\rgb_\C502_2017_12_31_11_51_52\2.jpg,"[[125.0, 125.0, 30.0, 16.0], [192.0, 133.5, 41.0, 24.5], [25.5, 131.5, 41.0, 19.5], [99.0, 124.0, 29.0, 19.5]]"
.\rgb_\C502_2017_12_31_11_51_52\3.jpg,"[[125.0, 123.0, 28.0, 18.0], [192.0, 134.0, 37.0, 22.0], [29.0, 131.0, 37.0, 19.0], [99.0, 123.0, 22.0, 19.0]]"
.\rgb_\C502_2017_12_31_11_51_52\4.jpg,"[[127.0, 123.0, 26.0, 17.0], [179.0, 132.0, 37.0, 23.0], [21.0, 129.0, 47.0, 24.0], [94.0, 122.0, 30.0, 22.0]]"
.\rgb_\C502_2017_12_31_11_51_52\5.jpg,"[[101.0, 126.0, 20.0, 16.0], [128.0, 127.0, 25.0, 14.0], [176.0, 127.0, 35.0, 24.0], [27.0, 129.0, 42.0, 25.0]]"
.\rgb_\C502_2017_12_31_11_51_52\6.jpg,"[[128.0, 124.0, 23.0, 19.0], [16.0, 128.0, 53.0, 26.0], [174.0, 127.0, 32.0, 25.0], [96.0, 123.0, 27.0, 21.0]]"
.\rgb_\C502_2017_12_31_11_51_52\7.jpg,"[[101.0, 124.0, 25.0, 18.0], [127.0, 121.0, 27.0, 21.0], [170.0, 124.0, 33.0, 25.0], [21.0, 129.0, 47.0, 27.0]]"
.\rgb_\C502_2017_12_31_11_51_52\8.jpg,"[[122.0, 122.0, 33.0, 20.0], [162.0, 127.0, 37.0, 21.0], [23.0, 127.0, 44.0, 25.0], [97.0, 125.0, 29.0, 19.0]]"
.\rgb_\C502_2017_12_31_11_51_52\9.jpg,"[[100.0, 125.0, 24.0, 17.0], [124.0, 123.0, 28.0, 21.0], [157.0, 122.0, 37.0, 26.0], [20.0, 129.0, 50.0, 24.0]]"
.\rgb_\C502_2017_12_31_11_51_52\10.jpg,"[[129.0, 124.0, 22.0, 17.0], [155.0, 123.0, 32.0, 18.0], [25.0, 130.0, 41.0, 22.0], [99.0, 124.0, 24.0, 17.0]]"
.\rgb_\C502_2017_12_31_11_51_52\11.jpg,"[[124.0, 126.0, 28.0, 16.0], [154.0, 123.0, 27.0, 21.0], [24.0, 133.0, 47.0, 17.0], [98.0, 123.0, 26.0, 21.0]]"
.\rgb_\C502_2017_12_31_11_51_52\12.jpg,"[[103.0, 127.0, 19.0, 15.0], [122.0, 121.0, 30.0, 19.0], [151.0, 124.0, 31.0, 18.0], [22.0, 131.0, 47.0, 20.0]]"
.\rgb_\C502_2017_12_31_11_51_52\13.jpg,"[[127.0, 122.0, 25.0, 18.0], [150.0, 122.0, 23.0, 18.0], [23.0, 130.0, 46.0, 22.0], [99.0, 124.0, 25.0, 15.0]]"
.\rgb_\C502_2017_12_31_11_51_52\14.jpg,"[[103.0, 124.0, 21.0, 22.0], [125.0, 121.0, 28.0, 22.0], [145.0, 120.0, 22.0, 21.0], [22.0, 131.0, 50.0, 22.0]]"
.\rgb_\C502_2017_12_31_11_51_52\15.jpg,"[[103.0, 125.0, 31.0, 20.0], [126.0, 125.0, 29.0, 20.0], [142.0, 118.0, 24.0, 21.0], [23.0, 128.0, 46.0, 27.0]]"
.\rgb_\C502_2017_12_31_11_51_52\16.jpg,"[[128.0, 124.0, 27.0, 16.0], [144.0, 121.0, 12.0, 14.0], [27.0, 131.0, 39.0, 20.0], [99.0, 123.0, 25.0, 20.0]]"
.\rgb_\C502_2017_12_31_11_51_52\17.jpg,"[[102.0, 128.0, 26.0, 13.0], [128.0, 125.0, 24.0, 15.0], [21.0, 130.0, 44.0, 26.0]]"
.\rgb_\C502_2017_12_31_11_51_52\18.jpg,"[[127.0, 124.0, 25.0, 14.0], [20.0, 130.0, 47.0, 24.0], [99.0, 125.0, 29.0, 18.0]]"
.\rgb_\C502_2017_12_31_11_51_52\19.jpg,"[[103.0, 122.0, 26.0, 22.0], [124.0, 115.0, 31.0, 28.0], [21.0, 131.0, 45.0, 18.0]]"
.\rgb_\C502_2017_12_31_11_51_52\20.jpg,"[[101.0, 125.0, 31.0, 23.0], [123.0, 121.0, 31.0, 21.0], [25.0, 130.0, 37.0, 20.0]]"
.\rgb_\C502_2017_12_31_12_11_56\1.jpg,"[[105.0, 124.0, 21.0, 18.0], [127.0, 120.0, 21.0, 18.0], [46.0, 174.0, 120.0, 41.0]]"
.\rgb_\C502_2017_12_31_12_11_56\2.jpg,"[[103.0, 121.0, 26.0, 20.0], [129.0, 121.0, 21.0, 19.0], [43.0, 170.0, 123.0, 44.0]]"
.\rgb_\C502_2017_12_31_12_11_56\3.jpg,"[[108.0, 120.0, 19.0, 18.0], [131.0, 118.0, 18.0, 23.0], [55.0, 173.0, 110.0, 41.0]]"
.\rgb_\C502_2017_12_31_12_11_56\4.jpg,"[[107.0, 123.0, 23.0, 21.0], [132.0, 124.0, 17.0, 15.0], [50.0, 174.0, 121.0, 39.0]]"
.\rgb_\C502_2017_12_31_12_11_56\5.jpg,"[[108.0, 124.0, 20.0, 16.0], [129.0, 121.0, 19.0, 16.0], [51.0, 172.0, 113.0, 45.0]]"
.\rgb_\C502_2017_12_31_12_11_56\6.jpg,"[[105.0, 124.0, 24.0, 19.0], [130.0, 123.0, 18.0, 15.0], [50.0, 173.0, 114.0, 44.0]]"
.\rgb_\C502_2017_12_31_12_11_56\7.jpg,"[[103.0, 121.0, 26.0, 21.0], [128.0, 124.0, 24.0, 15.0], [57.0, 170.0, 110.0, 47.0]]"
.\rgb_\C502_2017_12_31_12_11_56\8.jpg,"[[105.0, 123.0, 29.0, 19.0], [127.0, 119.0, 22.0, 21.0], [47.0, 170.0, 120.0, 49.0]]"
.\rgb_\C502_2017_12_31_12_11_56\9.jpg,"[[105.0, 124.0, 28.0, 20.0], [125.0, 118.0, 24.0, 22.0], [52.0, 172.0, 109.0, 46.0]]"
.\rgb_\C502_2017_12_31_12_11_56\10.jpg,"[[109.0, 125.0, 21.0, 14.0], [125.0, 122.0, 23.0, 15.0], [50.0, 170.0, 117.0, 45.0]]"
.\rgb_\C502_2017_12_31_12_11_56\11.jpg,"[[108.0, 123.0, 21.0, 16.0], [130.0, 122.0, 21.0, 18.0], [318.0, 140.0, 33.0, 38.0], [53.0, 173.0, 112.0, 42.0]]"
.\rgb_\C502_2017_12_31_12_11_56\12.jpg,"[[106.0, 125.0, 22.0, 14.0], [133.0, 122.0, 17.0, 19.0], [288.0, 139.0, 63.0, 39.0], [42.0, 174.0, 124.0, 45.0]]"
.\rgb_\C502_2017_12_31_12_11_56\13.jpg,"[[107.0, 122.0, 22.0, 20.0], [127.0, 122.0, 23.0, 15.0], [247.0, 144.0, 81.0, 40.0], [46.0, 173.0, 123.0, 44.0]]"
.\rgb_\C502_2017_12_31_12_11_56\14.jpg,"[[110.0, 124.0, 17.0, 16.0], [131.0, 124.0, 18.0, 14.0], [173.0, 148.0, 78.0, 30.0], [48.0, 175.0, 120.0, 47.0]]"
.\rgb_\C502_2017_12_31_12_11_56\15.jpg,"[[109.0, 125.0, 19.0, 17.0], [125.0, 121.0, 20.0, 15.0], [133.0, 150.0, 81.0, 33.0], [48.0, 172.0, 114.0, 46.0]]"
.\rgb_\C502_2017_12_31_12_11_56\16.jpg,"[[107.0, 123.0, 21.0, 21.0], [125.0, 120.0, 23.0, 19.0], [46.0, 176.0, 120.0, 41.0], [98.0, 145.0, 79.0, 41.0]]"
.\rgb_\C502_2017_12_31_12_11_56\17.jpg,"[[106.0, 123.0, 27.0, 24.0], [130.0, 121.0, 18.0, 19.0], [49.0, 176.0, 115.0, 41.0], [50.0, 147.0, 86.0, 32.0]]"
.\rgb_\C502_2017_12_31_12_11_56\18.jpg,"[[106.0, 122.0, 24.0, 22.0], [129.0, 122.0, 20.0, 17.0], [17.0, 144.0, 76.0, 33.0], [46.0, 174.0, 119.0, 49.0]]"
.\rgb_\C502_2017_12_31_12_11_56\19.jpg,"[[1.0, 141.0, 27.0, 38.0], [106.0, 124.0, 24.0, 19.0], [131.0, 121.0, 22.0, 19.0], [55.0, 173.0, 108.0, 49.0]]"
.\rgb_\C502_2017_12_31_12_11_56\20.jpg,"[[107.0, 125.0, 24.0, 15.0], [131.0, 121.0, 20.0, 17.0], [50.0, 174.0, 111.0, 45.0]]"
.\rgb_\C502_2017_12_31_12_31_45\1.jpg,"[[103.0, 126.0, 21.0, 13.0], [120.0, 123.0, 21.0, 13.0], [184.0, 122.0, 27.0, 23.0]]"
.\rgb_\C502_2017_12_31_12_31_45\2.jpg,"[[101.0, 123.0, 25.0, 18.0], [121.0, 123.0, 25.0, 15.0], [179.0, 125.0, 28.0, 19.0]]"
.\rgb_\C502_2017_12_31_12_31_45\3.jpg,"[[1.0, 215.0, 99.0, 23.0], [121.0, 121.0, 32.0, 24.0], [172.0, 123.0, 32.0, 20.0], [98.0, 123.0, 28.0, 19.0]]"
.\rgb_\C502_2017_12_31_12_31_45\4.jpg,"[[122.0, 119.0, 27.0, 24.0], [167.0, 121.0, 33.0, 21.0], [41.0, 219.0, 135.0, 20.0], [99.0, 123.0, 25.0, 18.0]]"
.\rgb_\C502_2017_12_31_12_31_45\5.jpg,"[[120.0, 119.0, 28.0, 20.0], [169.0, 123.0, 27.0, 18.0], [212.0, 224.0, 126.0, 15.0], [99.0, 120.0, 30.0, 22.0]]"
.\rgb_\C502_2017_12_31_12_31_45\6.jpg,"[[123.0, 121.0, 27.0, 23.0], [166.0, 121.0, 27.0, 16.0], [303.0, 223.0, 48.0, 16.0], [99.0, 124.0, 27.0, 19.0]]"
.\rgb_\C502_2017_12_31_12_31_45\7.jpg,"[[102.0, 122.0, 25.0, 20.0], [122.0, 122.0, 27.0, 23.0], [160.0, 122.0, 35.0, 17.0]]"
.\rgb_\C502_2017_12_31_12_31_45\8.jpg,"[[124.0, 122.0, 26.0, 22.0], [159.0, 113.0, 30.0, 25.0], [99.0, 124.0, 24.0, 16.0]]"
.\rgb_\C502_2017_12_31_12_31_45\9.jpg,"[[124.0, 122.0, 25.0, 22.0], [152.0, 118.0, 30.0, 20.0], [319.0, 142.0, 32.0, 37.0], [97.0, 121.0, 29.0, 20.0]]"
.\rgb_\C502_2017_12_31_12_31_45\10.jpg,"[[124.0, 121.0, 26.0, 20.0], [252.0, 147.0, 84.0, 32.0], [98.0, 124.0, 26.0, 18.0]]"
.\rgb_\C502_2017_12_31_12_31_45\11.jpg,"[[100.0, 122.0, 24.0, 19.0], [123.0, 121.0, 28.0, 22.0], [214.0, 140.0, 88.0, 37.0]]"
.\rgb_\C502_2017_12_31_12_31_45\12.jpg,"[[123.0, 117.0, 26.0, 29.0], [181.0, 144.0, 88.0, 33.0], [96.0, 120.0, 30.0, 20.0]]"
.\rgb_\C502_2017_12_31_12_31_45\13.jpg,"[[122.0, 120.0, 26.0, 21.0], [150.0, 150.0, 81.0, 26.0], [96.0, 121.0, 28.0, 19.0]]"
.\rgb_\C502_2017_12_31_12_31_45\14.jpg,"[[117.0, 150.0, 79.0, 26.0], [123.0, 122.0, 28.0, 22.0], [98.0, 123.0, 28.0, 19.0]]"
.\rgb_\C502_2017_12_31_12_31_45\15.jpg,"[[123.0, 123.0, 25.0, 18.0], [42.0, 149.0, 82.0, 28.0], [94.0, 121.0, 32.0, 23.0]]"
.\rgb_\C502_2017_12_31_12_31_45\16.jpg,"[[11.0, 147.0, 80.0, 28.0], [124.0, 123.0, 26.0, 18.0], [94.0, 121.0, 29.0, 19.0]]"
.\rgb_\C502_2017_12_31_12_31_45\17.jpg,"[[1.0, 146.0, 62.0, 32.0], [123.0, 124.0, 27.0, 19.0], [99.0, 122.0, 27.0, 23.0]]"
.\rgb_\C502_2017_12_31_12_31_45\18.jpg,"[[1.0, 139.0, 26.0, 41.0], [125.0, 122.0, 23.0, 24.0], [96.0, 120.0, 30.0, 23.0]]"
.\rgb_\C502_2017_12_31_12_31_45\19.jpg,"[[100.0, 120.0, 24.0, 28.0], [122.0, 122.0, 27.0, 20.0], [125.0, 116.0, 30.0, 14.0]]"
.\rgb_\C502_2017_12_31_12_31_45\20.jpg,"[[103.0, 122.0, 24.0, 21.0], [120.0, 120.0, 29.0, 22.0]]"
.\rgb_\C502_2017_12_31_12_51_56\1.jpg,"[[1.0, 187.0, 39.0, 52.0], [130.0, 121.0, 25.0, 25.0], [150.0, 119.0, 44.0, 30.0], [161.0, 143.0, 55.0, 27.0], [172.0, 157.0, 77.0, 44.0], [291.0, 144.0, 60.0, 36.0]]"
.\rgb_\C502_2017_12_31_12_51_56\2.jpg,"[[1.0, 189.0, 59.0, 46.0], [116.0, 144.0, 62.0, 29.0], [128.0, 122.0, 28.0, 20.0], [153.0, 122.0, 39.0, 30.0], [167.0, 157.0, 83.0, 52.0], [253.0, 145.0, 82.0, 35.0]]"
.\rgb_\C502_2017_12_31_12_51_56\3.jpg,"[[1.0, 188.0, 82.0, 51.0], [130.0, 119.0, 24.0, 26.0], [149.0, 117.0, 45.0, 36.0], [169.0, 158.0, 81.0, 49.0], [229.0, 145.0, 71.0, 33.0], [80.0, 145.0, 67.0, 33.0]]"
.\rgb_\C502_2017_12_31_12_51_56\4.jpg,"[[1.0, 188.0, 109.0, 46.0], [132.0, 121.0, 20.0, 23.0], [132.0, 143.0, 76.0, 33.0], [152.0, 116.0, 41.0, 36.0], [171.0, 161.0, 73.0, 46.0], [19.0, 145.0, 57.0, 25.0]]"
.\rgb_\C502_2017_12_31_12_51_56\5.jpg,"[[1.0, 143.0, 38.0, 24.0], [1.0, 187.0, 127.0, 51.0], [133.0, 124.0, 21.0, 22.0], [150.0, 120.0, 46.0, 34.0], [170.0, 157.0, 74.0, 53.0], [92.0, 147.0, 80.0, 33.0]]"
.\rgb_\C502_2017_12_31_12_51_56\6.jpg,"[[12.0, 187.0, 134.0, 52.0], [131.0, 126.0, 23.0, 17.0], [151.0, 120.0, 42.0, 34.0], [165.0, 162.0, 87.0, 42.0], [54.0, 146.0, 82.0, 35.0]]"
.\rgb_\C502_2017_12_31_12_51_56\7.jpg,"[[130.0, 123.0, 26.0, 22.0], [152.0, 119.0, 42.0, 34.0], [161.0, 158.0, 90.0, 41.0], [18.0, 146.0, 77.0, 32.0], [26.0, 187.0, 136.0, 52.0]]"
.\rgb_\C502_2017_12_31_12_51_56\8.jpg,"[[129.0, 125.0, 25.0, 21.0], [153.0, 119.0, 39.0, 33.0], [166.0, 155.0, 84.0, 48.0], [41.0, 185.0, 129.0, 54.0], [4.0, 143.0, 54.0, 33.0]]"
.\rgb_\C502_2017_12_31_12_51_56\9.jpg,"[[130.0, 125.0, 26.0, 19.0], [149.0, 119.0, 44.0, 36.0], [174.0, 165.0, 74.0, 36.0], [65.0, 182.0, 128.0, 57.0]]"
.\rgb_\C502_2017_12_31_12_51_56\10.jpg,"[[132.0, 124.0, 25.0, 20.0], [154.0, 123.0, 38.0, 31.0], [166.0, 159.0, 85.0, 41.0], [76.0, 188.0, 124.0, 50.0]]"
.\rgb_\C502_2017_12_31_12_51_56\11.jpg,"[[128.0, 120.0, 29.0, 24.0], [148.0, 122.0, 46.0, 31.0], [170.0, 164.0, 81.0, 34.0], [84.0, 189.0, 123.0, 45.0]]"
.\rgb_\C502_2017_12_31_12_51_56\12.jpg,"[[133.0, 125.0, 21.0, 21.0], [151.0, 120.0, 40.0, 34.0], [173.0, 160.0, 79.0, 42.0], [85.0, 190.0, 132.0, 47.0]]"
.\rgb_\C502_2017_12_31_12_51_56\13.jpg,"[[130.0, 124.0, 26.0, 23.0], [151.0, 120.0, 44.0, 34.0], [172.0, 159.0, 82.0, 43.0], [94.0, 187.0, 126.0, 47.0]]"
.\rgb_\C502_2017_12_31_12_51_56\14.jpg,"[[129.0, 122.0, 28.0, 21.0], [154.0, 120.0, 39.0, 34.0], [164.0, 153.0, 88.0, 44.0], [98.0, 185.0, 127.0, 48.0]]"
.\rgb_\C502_2017_12_31_12_51_56\15.jpg,"[[108.0, 191.0, 129.0, 43.0], [125.0, 124.0, 33.0, 22.0], [150.0, 119.0, 45.0, 34.0], [169.0, 157.0, 82.0, 40.0]]"
.\rgb_\C502_2017_12_31_12_51_56\16.jpg,"[[113.0, 184.0, 122.0, 46.0], [129.0, 120.0, 30.0, 27.0], [154.0, 123.0, 37.0, 29.0], [164.0, 157.0, 90.0, 42.0]]"
.\rgb_\C502_2017_12_31_12_51_56\17.jpg,"[[114.0, 188.0, 127.0, 40.0], [131.0, 120.0, 28.0, 26.0], [151.0, 118.0, 43.0, 38.0], [168.0, 156.0, 91.0, 42.0]]"
.\rgb_\C502_2017_12_31_12_51_56\18.jpg,"[[119.0, 188.0, 120.0, 47.0], [131.0, 123.0, 26.0, 20.0], [149.0, 117.0, 45.0, 37.0], [169.0, 155.0, 81.0, 41.0]]"
.\rgb_\C502_2017_12_31_12_51_56\19.jpg,"[[118.0, 188.0, 125.0, 48.0], [130.0, 126.0, 28.0, 19.0], [152.0, 121.0, 42.0, 34.0], [168.0, 157.0, 85.0, 41.0]]"
.\rgb_\C502_2017_12_31_12_51_56\20.jpg,"[[120.0, 188.0, 123.0, 47.0], [130.0, 123.0, 26.0, 21.0], [152.0, 121.0, 41.0, 31.0], [169.0, 158.0, 80.0, 39.0]]"
.\rgb_\C502_2017_12_31_13_11_56\1.jpg,"[[107.0, 123.0, 21.0, 20.0], [125.0, 122.0, 27.0, 23.0], [149.0, 130.0, 36.0, 21.0]]"
.\rgb_\C502_2017_12_31_13_11_56\2.jpg,"[[101.0, 124.0, 28.0, 21.0], [122.0, 124.0, 30.0, 18.0], [147.0, 128.0, 39.0, 23.0]]"
.\rgb_\C502_2017_12_31_13_11_56\3.jpg,"[[105.0, 122.0, 24.0, 20.0], [125.0, 123.0, 30.0, 20.0], [148.0, 131.0, 39.0, 20.0]]"
.\rgb_\C502_2017_12_31_13_11_56\4.jpg,"[[106.0, 123.0, 22.0, 21.0], [122.0, 123.0, 30.0, 20.0], [147.0, 125.0, 36.0, 27.0], [319.0, 135.0, 32.0, 32.0]]"
.\rgb_\C502_2017_12_31_13_11_56\5.jpg,"[[103.0, 124.0, 27.0, 19.0], [125.0, 125.0, 28.0, 15.0], [149.0, 127.0, 36.0, 24.0], [301.0, 132.0, 50.0, 33.0]]"
.\rgb_\C502_2017_12_31_13_11_56\6.jpg,"[[103.0, 125.0, 26.0, 19.0], [129.0, 123.0, 23.0, 21.0], [149.0, 128.0, 38.0, 23.0], [281.0, 131.0, 61.0, 32.0]]"
.\rgb_\C502_2017_12_31_13_11_56\7.jpg,"[[105.0, 124.0, 24.0, 19.0], [124.0, 122.0, 28.0, 22.0], [147.0, 126.0, 42.0, 28.0], [271.0, 133.0, 60.0, 28.0]]"
.\rgb_\C502_2017_12_31_13_11_56\8.jpg,"[[103.0, 125.0, 27.0, 19.0], [125.0, 123.0, 32.0, 21.0], [152.0, 126.0, 30.0, 25.0], [260.0, 133.0, 59.0, 27.0]]"
.\rgb_\C502_2017_12_31_13_11_56\9.jpg,"[[101.0, 123.0, 29.0, 20.0], [125.0, 122.0, 29.0, 21.0], [150.0, 129.0, 35.0, 23.0], [234.0, 130.0, 56.0, 28.0]]"
.\rgb_\C502_2017_12_31_13_11_56\10.jpg,"[[102.0, 122.0, 29.0, 21.0], [127.0, 123.0, 29.0, 19.0], [151.0, 127.0, 34.0, 26.0], [229.0, 130.0, 49.0, 25.0]]"
.\rgb_\C502_2017_12_31_13_11_56\11.jpg,"[[102.0, 123.0, 29.0, 22.0], [128.0, 122.0, 24.0, 22.0], [150.0, 128.0, 37.0, 26.0], [217.0, 130.0, 49.0, 24.0]]"
.\rgb_\C502_2017_12_31_13_11_56\12.jpg,"[[106.0, 122.0, 24.0, 21.0], [125.0, 122.0, 30.0, 21.0], [148.0, 125.0, 35.0, 25.0], [211.0, 128.0, 46.0, 28.0]]"
.\rgb_\C502_2017_12_31_13_11_56\13.jpg,"[[103.0, 123.0, 26.0, 19.0], [123.0, 122.0, 31.0, 20.0], [152.0, 125.0, 31.0, 27.0], [203.0, 129.0, 44.0, 22.0]]"
.\rgb_\C502_2017_12_31_13_11_56\14.jpg,"[[101.0, 117.0, 28.0, 23.0], [127.0, 121.0, 26.0, 23.0], [150.0, 125.0, 35.0, 26.0], [188.0, 125.0, 38.0, 23.0]]"
.\rgb_\C502_2017_12_31_13_11_56\15.jpg,"[[104.0, 124.0, 24.0, 18.0], [127.0, 123.0, 26.0, 21.0], [148.0, 126.0, 35.0, 26.0], [182.0, 125.0, 42.0, 20.0]]"
.\rgb_\C502_2017_12_31_13_11_56\16.jpg,"[[102.0, 123.0, 30.0, 18.0], [127.0, 124.0, 26.0, 19.0], [148.0, 127.0, 34.0, 21.0], [175.0, 124.0, 35.0, 22.0]]"
.\rgb_\C502_2017_12_31_13_11_56\17.jpg,"[[107.0, 124.0, 22.0, 20.0], [125.0, 121.0, 28.0, 24.0], [150.0, 127.0, 34.0, 26.0], [173.0, 124.0, 33.0, 20.0]]"
.\rgb_\C502_2017_12_31_13_11_56\18.jpg,"[[101.0, 121.0, 31.0, 21.0], [128.0, 121.0, 25.0, 20.0], [152.0, 127.0, 30.0, 23.0], [167.0, 121.0, 31.0, 20.0]]"
.\rgb_\C502_2017_12_31_13_11_56\19.jpg,"[[102.0, 121.0, 27.0, 19.0], [125.0, 122.0, 28.0, 21.0], [149.0, 126.0, 33.0, 25.0], [160.0, 122.0, 25.0, 17.0]]"
.\rgb_\C502_2017_12_31_13_11_56\20.jpg,"[[103.0, 121.0, 23.0, 22.0], [123.0, 119.0, 32.0, 22.0], [147.0, 124.0, 36.0, 25.0]]"
.\rgb_\C502_2017_12_31_13_31_50\1.jpg,"[[44.0, 144.0, 76.0, 35.0], [99.0, 120.0, 27.0, 19.0]]"
.\rgb_\C502_2017_12_31_13_31_50\2.jpg,"[[1.0, 141.0, 69.0, 35.0], [98.0, 123.0, 26.0, 15.0]]"
.\rgb_\C502_2017_12_31_13_31_50\5.jpg,"[[101.0, 120.0, 22.0, 20.0]]"
.\rgb_\C502_2017_12_31_13_31_50\6.jpg,"[[99.0, 120.0, 25.0, 24.0]]"
.\rgb_\C502_2017_12_31_13_31_50\8.jpg,"[[96.0, 121.0, 28.0, 21.0]]"
.\rgb_\C502_2017_12_31_13_31_50\9.jpg,"[[96.0, 119.0, 25.0, 22.0]]"
.\rgb_\C502_2017_12_31_13_31_50\10.jpg,"[[99.0, 119.0, 27.0, 25.0]]"
.\rgb_\C502_2017_12_31_13_31_50\11.jpg,"[[97.0, 120.0, 27.0, 26.0]]"
.\rgb_\C502_2017_12_31_13_31_50\12.jpg,"[[91.0, 118.0, 33.0, 26.0]]"
.\rgb_\C502_2017_12_31_13_31_50\13.jpg,"[[96.0, 121.0, 28.0, 21.0]]"
.\rgb_\C502_2017_12_31_13_31_50\14.jpg,"[[92.0, 120.0, 30.0, 23.0]]"
.\rgb_\C502_2017_12_31_13_31_50\15.jpg,"[[92.0, 116.0, 32.0, 28.0]]"
.\rgb_\C502_2017_12_31_13_31_50\16.jpg,"[[94.0, 122.0, 33.0, 24.0]]"
.\rgb_\C502_2017_12_31_13_31_50\17.jpg,"[[95.0, 120.0, 31.0, 25.0]]"
.\rgb_\C502_2017_12_31_13_31_50\18.jpg,"[[95.0, 122.0, 29.0, 23.0]]"
.\rgb_\C502_2017_12_31_13_31_50\19.jpg,"[[95.0, 120.0, 31.0, 22.0]]"
.\rgb_\C502_2017_12_31_13_31_50\20.jpg,"[[96.0, 122.0, 28.0, 26.0]]"
.\rgb_\C502_2017_12_31_13_51_57\1.jpg,"[[100.0, 122.0, 22.0, 19.0], [120.0, 119.0, 33.0, 22.0], [66.0, 184.0, 126.0, 53.0]]"
.\rgb_\C502_2017_12_31_13_51_57\2.jpg,"[[100.0, 120.0, 27.0, 25.0], [121.0, 121.0, 34.0, 23.0], [63.0, 190.0, 132.0, 49.0]]"
.\rgb_\C502_2017_12_31_13_51_57\3.jpg,"[[102.0, 124.0, 25.0, 18.0], [131.0, 122.0, 22.0, 20.0], [63.0, 184.0, 130.0, 50.0]]"
.\rgb_\C502_2017_12_31_13_51_57\4.jpg,"[[103.0, 123.0, 21.0, 20.0], [127.0, 123.0, 27.0, 20.0], [63.0, 184.0, 133.0, 53.0]]"
.\rgb_\C502_2017_12_31_13_51_57\5.jpg,"[[101.0, 123.0, 25.0, 20.0], [125.0, 122.0, 28.0, 21.0], [64.0, 186.0, 130.0, 51.0]]"
.\rgb_\C502_2017_12_31_13_51_57\6.jpg,"[[103.0, 125.0, 24.0, 20.0], [125.0, 123.0, 31.0, 18.0], [62.0, 188.0, 132.0, 51.0]]"
.\rgb_\C502_2017_12_31_13_51_57\7.jpg,"[[102.0, 122.0, 24.0, 22.0], [124.0, 125.0, 33.0, 15.0], [63.0, 183.0, 127.0, 53.0]]"
.\rgb_\C502_2017_12_31_13_51_57\8.jpg,"[[127.0, 124.0, 27.0, 18.0], [62.0, 186.0, 131.0, 53.0], [99.0, 122.0, 28.0, 22.0]]"
.\rgb_\C502_2017_12_31_13_51_57\9.jpg,"[[102.0, 121.0, 27.0, 26.0], [125.0, 122.0, 31.0, 19.0], [65.0, 189.0, 129.0, 48.0]]"
.\rgb_\C502_2017_12_31_13_51_57\10.jpg,"[[101.0, 122.0, 26.0, 21.0], [127.0, 122.0, 23.0, 19.0], [63.0, 185.0, 131.0, 54.0]]"
.\rgb_\C502_2017_12_31_13_51_57\11.jpg,"[[101.0, 122.0, 25.0, 24.0], [125.0, 123.0, 30.0, 21.0], [61.0, 188.0, 132.0, 51.0]]"
.\rgb_\C502_2017_12_31_13_51_57\12.jpg,"[[100.0, 122.0, 27.0, 24.0], [125.0, 123.0, 28.0, 19.0], [59.0, 184.0, 133.0, 55.0]]"
.\rgb_\C502_2017_12_31_13_51_57\13.jpg,"[[101.0, 123.0, 28.0, 24.0], [125.0, 120.0, 29.0, 23.0], [63.0, 186.0, 132.0, 53.0]]"
.\rgb_\C502_2017_12_31_13_51_57\14.jpg,"[[102.0, 123.0, 26.0, 23.0], [124.0, 122.0, 35.0, 21.0], [64.0, 186.0, 131.0, 53.0]]"
.\rgb_\C502_2017_12_31_13_51_57\15.jpg,"[[100.0, 121.0, 27.0, 24.0], [125.0, 121.0, 30.0, 20.0], [69.0, 185.0, 122.0, 54.0]]"
